,survey,cy_var,country_var,cc_origin,cc_dict,cc_match,year,year_var,year_dict,wt,archive,surv_program,file_id,subfile,data_link,cb_link,read_ascii_args,link
884,lits_wave2,NA,countryname,NA,NA,"c(""fyrom""=""North Macedonia"", ""BiH""=""Bosnia & Herzegovina"",""FYROM""=""North Macedonia"", ""FYR Macedonia"" = ""North Macedonia"",""Czech""=""Czechia"")",2010,NA,NA,xcweight,misc,lits,lits_wave2,NA,http://www.ebrd.com/downloads/research/surveys/lits2.dta,http://www.ebrd.com/downloads/research/surveys/lits2questions.pdf,NA,NA
885,lits_wave3,NA,country,NA,NA,"c(""fyrom""=""North Macedonia"", ""BiH""=""Bosnia & Herzegovina"",""FYROM""=""North Macedonia"", ""FYR Macedonia"" = ""North Macedonia"")",2016,NA,NA,weight_sample,misc,lits,lits_wave3,NA,https://www.ebrd.com/cs/Satellite?c=Content&cid=1395256887465&d=&pagename=EBRD%2FContent%2FDownloadDocument,http://www.ebrd.com/documents/oce/pdf-life-in-transition-iii.pdf,NA,NA
886,mosaic2000,NA,Switzerland,NA,NA,NA,2000,NA,NA,weights,misc,mosaic,mosaic2000,NA,NA,NA,NA,NA
887,mxpofps2004,NA,Mexico,NA,NA,NA,2004,NA,NA,NA,icpsr,pofps,ICPSR_04136,NA,NA,NA,NA,NA
888,nbb_combo,NA,country,NA,NA,NA,NA,year,NA,w,ukds,nbb,UKDA-6510-stata8,NA,NA,NA,NA,NA
889,ndb_combo,NA,country,NA,"tibble(orig = c(""Austr"", ""Bulgar"", ""Czech"", ""Eslovk"", ""Hungar"", ""Poland"", ""Rom"", 
""Scroat"", ""Serbia"", ""Sloven"", ""Tbelor"", ""Ukrain""), c(""Austria"", ""Bulgaria"", ""Czechia"", ""Slovakia"", ""Hungary"", ""Poland"", ""Romania"", ""Croatia"", ""Serbia"", ""Slovenia"", ""Belarus"", ""Ukraine""))",NA,NA,year,NA,w,misc,ndb,ndb_combo,NA,NA,NA,NA,NA
890,nbc198507,NA,United States,NA,NA,NA,1985,NA,NA,NA,roper,nbcwsj,USNBC1985-JUL2,NA,NA,NA,NA,NA
891,nbcwsj199106,NA,United States,NA,NA,NA,1991,NA,NA,wvar1,roper,nbcwsj,USNBCWSJ1991-JUN,NA,NA,NA,NA,NA
892,nbcwsj199306,NA,United States,NA,NA,NA,1993,NA,NA,weight,roper,nbcwsj,USNBCWSJ1993-4039,NA,NA,NA,"list(file = file_path, var_names = c(""q15f"", ""q20g"", ""weight""), var_positions = c(62, 90, 118), var_widths = c(1, 1, 6))",NA
893,nbcwsj199406,NA,United States,NA,NA,NA,1994,NA,NA,weight,roper,nbcwsj,USNBCWSJ1994-4048,NA,NA,NA,"list(file = file_path, var_names = c(""q12a8"", ""weight""), var_positions = c(92, 153), var_widths = c(1, 6))",NA
894,nbcwsj199512,NA,United States,NA,NA,NA,1995,NA,NA,weight,roper,nbcwsj,USNBCWSJ1995-4065,NA,NA,NA,"list(file = file_path, var_names = c(""q13"", ""weight""), var_positions = c(73, 315), var_widths = c(1, 6))",NA
895,nbcwsj199603,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,nbcwsj,USNBCWSJ1996-4067,NA,NA,NA,"list(file = file_path, var_names = c(""q17"", ""weight""), var_positions = c(113, 290), var_widths = c(1, 6))",NA
896,nbcwsj199605,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,nbcwsj,USNBCWSJ1996-4068,NA,NA,NA,"list(file = file_path, var_names = c(""q20"", ""weight""), var_positions = c(110, 290), var_widths = c(1, 6))",NA
897,nbcwsj199606,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,nbcwsj,USNBCWSJ1996-4069,NA,NA,NA,"list(file = file_path, var_names = c(""q19b"", ""weight""), var_positions = c(144, 310), var_widths = c(1, 6))",NA
898,nbcwsj199608,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,nbcwsj,USNBCWSJ1996-4071,NA,NA,NA,"list(file = file_path, var_names = c(""q15a"", ""weight""), var_positions = c(63, 310), var_widths = c(1, 6))",NA
899,nbcwsj199609,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,nbcwsj,USNBCWSJ1996-4073,NA,NA,NA,"list(file = file_path, var_names = c(""q27"", ""weight""), var_positions = c(130, 310), var_widths = c(1, 6))",NA
900,nbcwsj199801,NA,United States,NA,NA,NA,1998,NA,NA,weight,roper,nbcwsj,USNBCWSJ1998-4086,NA,NA,NA,"list(file = file_path, var_names = c(""q16d"", ""weight""), var_positions = c(72, 190), var_widths = c(1, 6))",NA
901,nbcwsj199802,NA,United States,NA,NA,NA,1998,NA,NA,weight,roper,nbcwsj,USNBCWSJ1998-4088,NA,NA,NA,"list(file = file_path, var_names = c(""q16"", ""weight""), var_positions = c(151, 300), var_widths = c(1, 6))",NA
902,nbcwsj199906,NA,United States,NA,NA,NA,1999,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ1999-4098,NA,NA,NA,NA,NA
903,nbcwsj200001,NA,United States,NA,NA,NA,2000,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2000-6003,NA,NA,NA,NA,NA
904,nbcwsj200006,NA,United States,NA,NA,NA,2000,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2000-6006,NA,NA,NA,NA,NA
905,nbcwsj200007,NA,United States,NA,NA,NA,2000,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2000-6007A,NA,NA,NA,NA,NA
906,nbcwsj200301,NA,United States,NA,NA,NA,2003,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2003-6030,NA,NA,NA,NA,NA
907,nbcwsj200311,NA,United States,NA,NA,NA,2003,NA,NA,weights,roper,nbcwsj,USNBCWSJ2003-6038,NA,NA,NA,NA,NA
908,nbcwsj200505,NA,United States,NA,NA,NA,2005,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2005-6054,NA,NA,NA,NA,NA
909,nbcwsj200705,NA,United States,NA,NA,NA,2007,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2007-6072,NA,NA,NA,NA,NA
910,nbcwsj200809,NA,United States,NA,NA,NA,2008,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2008-6086,NA,NA,NA,NA,NA
911,nbcwsj200910,NA,United States,NA,NA,NA,2009,NA,NA,weight_1,roper,nbcwsj,USNBCWSJ2009-6098,NA,NA,NA,NA,NA
912,neb_combo,NA,country,NA,"tibble(orig=c(""Bulgar"", ""Czech"", ""ESlovk"", ""Hungar"", ""Pol"", ""Rom"", ""russia"", ""Scroat"", ""Serbia"", ""Sloven"", ""Tbelor"", ""Ukrain"", ""zEst"", ""zLat"", ""zLit""), dest = c(""Bulgaria"", ""Czechia"", ""Slovakia"", ""Hungary"", ""Poland"", ""Romania"", ""Russia"", ""Croatia"", ""Serbia"", ""Slovenia"", ""Belarus"", ""Ukraine"", ""Estonia"", ""Latvia"", ""Lithuania""))",NA,NA,year,NA,w,ukds,neb,UKDA-5241-stata8,NA,NA,NA,NA,NA
913,npes_combo,NA,Netherlands,NA,NA,NA,NA,a1,NA,NA,icpsr,npes,ICPSR_28221,NA,NA,NA,NA,NA
914,nsss_combo,NA,Australia,NA,NA,NA,NA,year,NA,NA,dataverse,nsss,nsss_combo,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/J3CN67,NA,NA,NA
915,nsss1984,NA,Australia,NA,NA,NA,1984,NA,NA,NA,dataverse,nsss,nsss1984,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/RDLL0Y,NA,NA,NA
916,nsss1987,NA,Australia,NA,NA,NA,1987,NA,NA,NA,dataverse,nsss,nsss1987,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/J41IBV,NA,NA,NA
917,nsss1989,NA,Australia,NA,NA,NA,1989,NA,NA,NA,dataverse,nsss,nsss1989,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.4225/87/R7OO0J,NA,NA,NA
918,nsss1993,NA,Australia,NA,NA,NA,1993,NA,NA,NA,dataverse,nsss,nsss1993,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/OHK1J7,NA,NA,NA
919,nsss1994,NA,Australia,NA,NA,NA,1994,NA,NA,NA,dataverse,nsss,nsss1994,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/DDWXI7,NA,NA,NA
920,nsss1995,NA,Australia,NA,NA,NA,1995,NA,NA,NA,dataverse,nsss,nsss1995,NA,https://dataverse.ada.edu.au/dataset.xhtml?persistentId=doi:10.26193/R70QJY,NA,NA,NA
921,pa_w1,NA,v4,NA,NA,NA,NA,NA,"tibble(orig=c(""Britain"",  ""Germany"",  ""Netherlands"",  ""Austria"", ""United States"", ""Italy"",  ""Switzerland"",  ""Finland""  ), year=c(""1973"",""1974"",""1974"", ""1974"",""1974"",""1975"", ""1976"",""1975""))",NA,gesis,pa,ZA0765,NA,NA,NA,NA,NA
922,pa_w2,NA,v1003,NA,"tibble(orig = c(""GERMANY, PAN"", ""GERMANY, CRS"", ""NETHERLANDS, PAN"", ""NETHERLANDS, CRS"",   ""USA, PAN"",  ""USA, CRS""), dest = c(""Germany"", ""Germany"", ""Netherlands"", ""Netherlands"", ""United States"",""United States""))",NA,NA,NA,"tibble(orig=c(""GERMANY, PAN"",   ""GERMANY, CRS"", ""NETHERLANDS, PAN"", ""NETHERLANDS, CRS"",   ""USA, PAN"" ,  ""USA, CRS"" ), year=c(""1980"",""1980"",""1980"", ""1980"",""1981"",""1981""))",NA,gesis,pa,ZA1188,NA,NA,NA,NA,NA
923,pew2002,NA,country,NA,NA,NA,2002,NA,NA,weight,pew,global,summer-2002-survey-data,NA,NA,NA,NA,NA
924,pew2005_11,NA,country,NA,NA,NA,2005,NA,NA,weight,pew,global,may-2005-survey-data,Pew Global Attitudes 2005 11-COUNTRY DATASET,NA,NA,NA,NA
925,pew2005_6,NA,country,NA,NA,NA,2005,NA,NA,weight,pew,global,may-2005-survey-data,Pew Global Attitudes 2005 6-COUNTRY DATASET,NA,NA,NA,NA
926,pew2006,NA,country,NA,NA,NA,2006,NA,NA,weight,pew,global,spring-2006-survey-data,NA,NA,NA,NA,NA
927,pew2007,NA,country,NA,NA,NA,2007,NA,NA,weight,pew,global,spring-2007-survey-data,NA,NA,NA,NA,NA
928,pew2008,NA,country,NA,NA,NA,2008,NA,NA,weight,pew,global,spring-2008-survey-data,NA,NA,NA,NA,NA
929,pew2009,NA,country,NA,NA,NA,2009,NA,NA,weight,pew,global,fall-2009-survey-data,NA,NA,NA,NA,NA
930,pew2010,NA,country,NA,NA,NA,2010,NA,NA,weight,pew,global,spring-2010-survey-data,NA,NA,NA,NA,NA
931,pew2011,NA,country,NA,NA,NA,2011,NA,NA,weight,pew,global,spring-2011-survey,NA,NA,NA,NA,NA
932,pew2012,NA,country,NA,NA,NA,2012,NA,NA,weight,pew,global,spring-2012-survey-data,NA,NA,NA,NA,NA
933,pew2013,NA,country,NA,NA,NA,2013,NA,NA,weight,pew,global,spring-2013-survey-data,NA,NA,NA,NA,NA
934,pew2014,NA,country,NA,NA,NA,2014,NA,NA,NA,pew,global,2014-spring-global-attitudes,NA,NA,NA,NA,NA
935,pew2014_india,NA,India,NA,NA,NA,2014,NA,NA,weight,pew,global,winter-2014-survey-data,NA,NA,NA,NA,NA
936,pew2015,NA,country,NA,NA,NA,2015,NA,NA,weight,pew,global,spring-2015-survey-data,NA,NA,NA,NA,NA
937,pew2016,NA,country,NA,NA,NA,2016,NA,NA,weight,pew,global,spring-2016-survey-data,NA,NA,NA,NA,NA
938,pew2017,NA,country,NA,NA,NA,2017,NA,NA,weight,pew,global,spring-2017-survey-data,NA,NA,NA,NA,NA
939,pew2017_fall,NA,country,NA,NA,NA,2017,NA,NA,weight,pew,global,fall-2017-survey-data,NA,NA,NA,NA,NA
940,pew2017_us,NA,United States,NA,NA,NA,2017,NA,NA,weight,pew,global,october-2017-u-s-survey-data,NA,NA,NA,NA,NA
941,pew2018,NA,country,NA,NA,NA,2018,NA,NA,weight,pew,global,spring-2018-survey-data,NA,NA,NA,NA,NA
942,pew2019,NA,country,NA,NA,NA,2019,NA,NA,weight,pew,global,spring-2019-survey-data,NA,NA,NA,NA,NA
943,pew2020,NA,country,NA,NA,NA,2020,NA,NA,weight,pew,global,Pew-Research-Center-Global-Attitudes-Summer-2020-Survey-Data,NA,NA,NA,NA,NA
944,pewrel2006_10nat,NA,country,NA,NA,NA,2006,NA,NA,gpwgt,roper,pew,MCPEW2006-10NAT,NA,NA,NA,NA,NA
945,pewrel2009_afr,NA,country,NA,NA,NA,2009,NA,NA,weight,pew,religion,tolerance-and-tension-islam-and-christianity-in-sub-saharan-africa,NA,NA,NA,NA,NA
946,pewrel2014_latam,NA,country,NA,NA,NA,2014,NA,NA,weight,pew,religion,religion-in-latin-america,NA,NA,NA,NA,NA
947,pewrel2014_us,NA,United States,NA,NA,NA,2014,NA,NA,weight,pew,religion,u-s-religious-landscape-survey,NA,NA,NA,NA,NA
948,pewrel2015_ee,NA,country,NA,NA,NA,2015,NA,NA,final_weight,pew,religion,eastern-european-survey-dataset,NA,NA,NA,NA,NA
949,pewrel2016_us,NA,United States,NA,NA,NA,2016,NA,NA,weight_w20,pew,religion,american-trends-panel-wave-20,NA,NA,NA,NA,NA
950,pewrel2017_us,NA,United States,NA,NA,NA,2017,NA,NA,weight_w30,pew,religion,american-trends-panel-wave-30,NA,NA,NA,NA,NA
951,pewrel2017_we,NA,country,NA,NA,NA,2017,NA,NA,weight,pew,religion,western-europe-survey-dataset,NA,NA,NA,NA,NA
952,pgss,NA,Poland,NA,NA,NA,NA,pgssyear,NA,weight,misc,pgss,pgss,NA,NA,NA,NA,NA
953,pipa200711,NA,country,NA,NA,NA,2008,NA,NA,weight,roper,pipa,MCUMARY2007-11,NA,NA,NA,NA,NA
954,pocbos199801,NA,Poland,NA,NA,NA,1998,NA,NA,weight,roper,pocbos,POCBOS1998-9804,NA,NA,NA,"list(file = file_path, var_names = c(""p35"", ""weight""), var_positions = c(122, 235), var_widths = c(1, 9))",NA
955,pofp2006au,NA,Australia,NA,NA,NA,2006,NA,NA,q114,icpsr,pofp,ICPSR_04650_au,04650-0004-Data,https://www.icpsr.umich.edu/web/ICPSR/studies/04650,NA,NA,NA
956,pofp2006cn,NA,China,NA,NA,NA,2006,NA,NA,weight_f,icpsr,pofp,ICPSR_04650_cn,04650-0002-Data,https://www.icpsr.umich.edu/web/ICPSR/studies/04650,NA,NA,NA
957,pofp2006in,NA,India,NA,NA,NA,2006,NA,NA,weight_f,icpsr,pofp,ICPSR_04650_in,04650-0003-Data,https://www.icpsr.umich.edu/web/ICPSR/studies/04650,NA,NA,NA
958,pofp2006kr,NA,South Korea,NA,NA,NA,2006,NA,NA,wt,icpsr,pofp,ICPSR_04650_kr,04650-0005-Data,https://www.icpsr.umich.edu/web/ICPSR/studies/04650,NA,NA,NA
959,pofp2006us,NA,United States,NA,NA,NA,2006,NA,NA,weight,icpsr,pofp,ICPSR_04650_us,04650-0001-Data,https://www.icpsr.umich.edu/web/ICPSR/studies/04650,NA,NA,NA
960,politbarometer_2015,NA,Germany,NA,NA,NA,2015,NA,NA,v322,gesis,politbarometer,ZA6700,NA,NA,NA,NA,NA
961,politbarometer_combo,NA,Germany,NA,NA,NA,NA,v6,NA,vx56,gesis,politbarometer,ZA5100,NA,NA,NA,NA,NA
962,politbarometer_combo_imm,NA,Germany,NA,NA,NA,NA,v6,NA,vx56,gesis,politbarometer,ZA5100_imm,NA,NA,NA,NA,NA
963,politbarometer_east1991,NA,Germany,NA,NA,NA,1991,NA,NA,wt <- t_data$v277 * .279,gesis,politbarometer,ZA2114,NA,NA,NA,NA,NA
964,politbarometer_east1992,NA,Germany,NA,NA,NA,1992,NA,NA,wt <- t_data$v332 * .279,gesis,politbarometer,ZA2287,NA,NA,NA,NA,NA
965,politbarometer_east1993,NA,Germany,NA,NA,NA,1993,NA,NA,wt <- t_data$v321 * .279,gesis,politbarometer,ZA2390,NA,NA,NA,NA,NA
966,politbarometer_east1995,NA,Germany,NA,NA,NA,1995,NA,NA,wt <- t_data$v250 * .279,gesis,politbarometer,ZA2777,NA,NA,NA,NA,NA
967,politbarometer_east2000,NA,Germany,NA,NA,NA,2000,NA,NA,v291,gesis,politbarometer,ZA3426,NA,NA,NA,NA,NA
968,politbarometer_east2001,NA,Germany,NA,NA,NA,2001,NA,NA,v254,gesis,politbarometer,ZA3555,NA,NA,NA,NA,NA
969,politbarometer_west_combo,NA,Germany,NA,NA,NA,NA,v4,NA,v78,gesis,politbarometer,ZA2391,NA,NA,NA,NA,NA
970,politbarometer_west2000,NA,Germany,NA,NA,NA,2000,NA,NA,v285,gesis,politbarometer,ZA3425,NA,NA,NA,NA,NA
971,politbarometer_west2001,NA,Germany,NA,NA,NA,2001,NA,NA,v253,gesis,politbarometer,ZA3554,NA,NA,NA,NA,NA
972,prri201003_imm,NA,United States,NA,NA,NA,2010,NA,NA,weight,roper,prri,USPRRI2010-IMM,National_Sample,NA,NA,NA,NA
973,prri2011_avs,NA,United States,NA,NA,NA,2011,NA,NA,weight,roper,prri,USPRRI2011-AVS,NA,NA,NA,NA,NA
974,prri2011_mra,NA,United States,NA,NA,NA,2011,NA,NA,weight,roper,prri,USPRRI2011-MRA,NA,NA,NA,NA,NA
975,prri2011_mrgl,NA,United States,NA,NA,NA,2011,NA,NA,weight,roper,prri,USPRRI2011-MRGL,NA,NA,NA,NA,NA
976,prri2011_pici,NA,United States,NA,NA,NA,2011,NA,NA,weight,roper,prri,USPRRI2011-PICI,NA,NA,NA,NA,NA
977,prri201111,NA,United States,NA,NA,NA,2011,NA,NA,weight,roper,prri,USPRRI2011-11,NA,NA,NA,NA,NA
978,prri2012_3rns,NA,United States,NA,NA,NA,2012,NA,NA,weight,roper,prri,USPRRI2012-03,NA,NA,NA,NA,NA
979,prri2012_6rns,NA,United States,NA,NA,NA,2012,NA,NA,weight,roper,prri,USPRRI2012-06,NA,NA,NA,NA,NA
980,prri2012_avs,NA,United States,NA,NA,NA,2012,NA,NA,weight,roper,prri,USPRRI2012-AVS,NA,NA,NA,NA,NA
981,prri2012_rcc,NA,United States,NA,NA,NA,2012,NA,NA,weight,roper,prri,USPRRI2012-RCC,NA,NA,NA,NA,NA
982,prri2013_3rap,NA,United States,NA,NA,NA,2013,NA,NA,weight,roper,prri,USPRRI2013-03,NA,NA,NA,NA,NA
983,prri2013_5rap,NA,United States,NA,NA,NA,2013,NA,NA,weight,roper,prri,USPRRI2013-05,NA,NA,NA,NA,NA
984,prri2013_rvi,NA,United States,NA,NA,NA,2013,NA,NA,weight,roper,prri,USPRRI2013-RVIR,NA,NA,NA,NA,NA
985,prri2015_rap,NA,United States,NA,NA,NA,2015,NA,NA,weight,roper,prri,USPRRI2015-06,NA,NA,NA,NA,NA
986,prriatlantic2016_wwc,NA,United States,NA,NA,NA,2016,NA,NA,weight,roper,prri,31114325,NA,NA,NA,NA,NA
987,psra199402,NA,United States,NA,NA,NA,1994,NA,NA,weight,roper,psra,USPSRA1994-NW0294,NA,NA,NA,"list(file = file_path, var_names = c(""q10c"", ""q10d"", ""weight""), var_cards = c(1, 1, 2), var_positions = c(41, 43, 1), var_widths = c(1, 1, 5), total_cards = 2)",NA
988,psra199506,NA,United States,NA,NA,NA,1995,NA,NA,weight,roper,psra,USPSRA1995-NW0695C,NA,NA,NA,"list(file = file_path, var_names = c(""q10"", ""weight""), var_positions = c(54, 81), var_widths = c(1, 5))",NA
989,psra199605,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,psra,USPSRA1996-NW96005C,NA,NA,NA,"list(file = file_path, var_names = c(""q7c"", ""q7d"", ""weight""), var_positions = c(13, 14, 35), var_widths = c(1, 1, 4))",NA
990,psra199610,NA,United States,NA,NA,NA,1996,NA,NA,weight,roper,psra,USPSRA1996-NW96010C,NA,NA,NA,"list(file = file_path, var_names = c(""q18"", ""weight""), var_positions = c(34, 60), var_widths = c(1, 4))",NA
991,psra199706,NA,United States,NA,NA,NA,1997,NA,NA,weight,roper,psra,USPSRA1997-NW97009,NA,NA,NA,"list(file = file_path, var_names = c(""q4c"", ""q4d"", ""weight""), var_positions = c(63, 64, 89), var_widths = c(1, 1, 4))",NA
992,psra199808,NA,United States,NA,NA,NA,1998,NA,NA,weight,roper,psra,USPSRA1998-NW9813,NA,NA,NA,NA,NA
993,psra200003,NA,United States,NA,NA,NA,2000,NA,NA,weight,roper,psra,USPSRA2000-NW10,NA,NA,NA,NA,NA
994,psra2002,NA,United States,NA,NA,NA,2002,NA,NA,weight,roper,psra,USPSRA2002-NW03,NA,NA,NA,NA,NA
995,psra2004,NA,United States,NA,NA,NA,2004,NA,NA,weight,roper,psra,USPSRA2004-NW04,NA,NA,NA,NA,NA
996,psra2008,NA,United States,NA,NA,NA,2008,NA,NA,weight,roper,psra,USPSRA2008-NW11,NA,NA,NA,NA,NA
997,pswss1995_q1,NA,Philippines,NA,NA,NA,1995,NA,NA,NA,icpsr,pswss,ICPSR_02367,/DS0004/02367-0004-Data.por,NA,NA,NA,NA
998,pswss1995_q2,NA,Philippines,NA,NA,NA,1995,NA,NA,NA,icpsr,pswss,ICPSR_02405,/DS0004/02405-0004-Data.por,NA,NA,NA,NA
999,pswss1995_q3,NA,Philippines,NA,NA,NA,1995,NA,NA,NA,icpsr,pswss,ICPSR_02694,/DS0004/02694-0004-Data.por,NA,NA,NA,NA
1000,pswss1995_q4,NA,Philippines,NA,NA,NA,1995,NA,NA,NA,icpsr,pswss,ICPSR_02695,/DS0004/02695-0004-Data.por,NA,NA,NA,NA
1001,pswss2003_q1,NA,Philippines,NA,NA,NA,2003,NA,NA,NA,icpsr,pswss,ICPSR_34941,/DS0004/34941-0004-Data.dta,NA,NA,NA,NA
1002,pswss2003_q3,NA,Philippines,NA,NA,NA,2003,NA,NA,NA,icpsr,pswss,ICPSR_34616,/DS0003/34616-0003-Data.dta,NA,NA,NA,NA
1003,pswss2003_q4,NA,Philippines,NA,NA,NA,2003,NA,NA,NA,icpsr,pswss,ICPSR_34310,/DS0003/34310-0003-Data.dta,NA,NA,NA,NA
1004,ptvs2008,NA,Portugal,NA,NA,NA,2008,NA,NA,ponderador,misc,ptvs,ptvs2008,NA,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2008_db_0.sav,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2008_quest_EN.pdf,NA,NA
1005,ptvs2012,NA,Portugal,NA,NA,NA,2012,NA,NA,pond,misc,ptvs,ptvs2012,NA,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2012_db_0.sav,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2012_quest_EN.pdf,NA,NA
1006,ptvs2016,NA,wave,NA,"tibble(orig = c(1:2), dest = ""Portugal"")",NA,NA,NA,"tibble(orig = c(""1"", ""2""), year = c(""2016"", ""2018""))",pondsexregedu,misc,ptvs,ptvs2016,NA,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2016-2018_W1-W2_db_0.sav,http://er.cies.iscte-iul.pt/sites/default/dfiles/ElectorsSurvey_PT_2008-2018_codebook_0.pdf,NA,NA
1007,rded1990,NA,nation,NA,NA,NA,1990,NA,NA,wpop,gesis,rd,ZA2322,NA,NA,NA,NA,NA
1008,rdet1969a,NA,var1,NA,"tibble(orig = sprintf(""%02d"", c(1:8, 11:18)), dest = c(""France"", ""Belgium"", ""Netherlands"", ""Luxembourg"", ""Italy"", ""Germany"", ""Switzerland"", ""Austria"", ""United Kingdom"", ""Ireland"", ""Denmark"", ""Finland"", ""Sweden"", ""Norway"", ""Spain"", ""Portugal""))",NA,1969,NA,NA,NA,ukds,rd,UKDA-987-stata8,d987a,NA,NA,NA,NA
1009,rdet1969b,NA,var1,NA,"tibble(orig = sprintf(""%02d"", c(1:8, 11:18)), dest = c(""France"", ""Belgium"", ""Netherlands"", ""Luxembourg"", ""Italy"", ""Germany"", ""Switzerland"", ""Austria"", ""United Kingdom"", ""Ireland"", ""Denmark"", ""Finland"", ""Sweden"", ""Norway"", ""Spain"", ""Portugal""))",NA,1969,NA,NA,NA,ukds,rd,UKDA-987-stata8,d987b,NA,NA,NA,NA
1010,ress2014,NA,Russia,NA,NA,NA,2014,NA,NA,dweight,misc,ess,ress2014,NA,http://www.europeansocialsurvey.org/docs/related_studies/CESSI_ESS7/ESS7RU_main_data.zip,http://www.europeansocialsurvey.org/docs/related_studies/CESSI_ESS7/ESS7RU_questionnaire.pdf,NA,NA
1011,sasas2014,NA,South Africa,NA,NA,NA,2014,NA,NA,weightza,misc,ess,sasas2014,NA,http://www.europeansocialsurvey.org/docs/related_studies/SASAS_2014/SASAS14_e01.stata.zip,http://www.europeansocialsurvey.org/docs/related_studies/SASAS_2014/sasas2014_questionnaire_q2.pdf,NA,NA
1012,sasianb1,NA,v1,NA,NA,NA,2005,NA,NA,NA,misc,asianb,sasianb1,NA,NA,NA,NA,NA
1013,sasianb2,NA,ccode,NA,NA,NA,2013,NA,NA,NA,misc,asianb,sasianb2,NA,NA,NA,NA,NA
1014,snes1988,NA,Sweden,NA,NA,NA,1988,NA,NA,NA,misc,snd,snes1988,NA,NA,NA,NA,NA
1015,snes2006,NA,Sweden,NA,NA,NA,2006,NA,NA,NA,misc,snd,snes2006,NA,NA,NA,NA,https://snd.gu.se/en/catalogue/study/snd0861#dataset
1016,snes2010,NA,Sweden,NA,NA,NA,2010,NA,NA,NA,misc,snd,snes2010,NA,NA,https://snd.gu.se/en/catalogue/download/documentation/snd0876?filename=Kodbok%20VU2010.pdf&principal=gu.se&uuid=,NA,https://snd.gu.se/en/catalogue/study/snd0876#dataset
1017,snes2014,NA,Sweden,NA,NA,NA,2014,NA,NA,NA,misc,snd,snes2014,NA,NA,NA,NA,https://snd.gu.se/en/catalogue/study/snd1039#dataset
1018,snrs1994,NA,Sweden,NA,NA,NA,1994,NA,NA,NA,misc,snd,snrs1994,NA,NA,NA,NA,NA
1019,snrs2003,NA,Sweden,NA,NA,NA,2003,NA,NA,NA,misc,snd,snrs2003,NA,NA,NA,NA,NA
1020,so_combo,NA,v5,NA,"tibble(orig = c(79:85), dest = ""Sweden"")",NA,NA,NA,"tibble(orig = c(""79"", ""80"", ""81"", ""82"", ""83"", ""85""), year = c(""1979"", ""1980"", ""1981"", ""1982"", ""1983"", ""1985""))",NA,misc,snd,so_combo,NA,NA,NA,NA,NA
1021,som_combo,NA,Sweden,NA,NA,NA,NA,year,NA,NA,misc,snd,som_combo,NA,NA,https://snd.gu.se/en/catalogue/download/documentation/snd0905?filename=The%20SOM%20Institute%20Cumulative%20Dataset%201986-2020%20v2021.1.pdf&principal=gu.se&uuid=,NA,https://snd.gu.se/en/catalogue/study/snd0905#dataset
1022,svalu2018,NA,Sweden,NA,NA,NA,2018,NA,NA,NA,misc,snd,svalu2018,NA,NA,NA,NA,NA
1023,svalu2019,NA,Sweden,NA,NA,NA,2019,NA,NA,NA,misc,snd,svalu2019,NA,NA,NA,NA,NA
1024,tat2011,NA,country,NA,NA,NA,NA,p1a,NA,sd_weight1_bc,icpsr,tat,ICPSR_34423,NA,NA,NA,NA,NA
1025,tcmeg2004,NA,mcountry,NA,NA,NA,NA,myear,NA,NA,icpsr,tcmeg,ICPSR_32302,NA,NA,NA,NA,NA
1026,tt_im2008,NA,country,NA,NA,NA,2008,NA,NA,weight2_all,icpsr,tt,ICPSR_26502,NA,NA,NA,NA,NA
